sentence_id,year,month,year_month,source,period,sentence,emotion,confidence
12431,2018,03,2018-03,the_one_show,control,"lorna bevan thomson, runs the lake on arms.",neutral,0.776647
12432,2018,03,2018-03,the_one_show,control,it would be really useful for insight for how the cloud would look when it’s in the room and how it manifests itself.,neutral,0.873686
12433,2018,03,2018-03,the_one_show,control,0h!,surprise,0.852516
12434,2018,03,2018-03,the_one_show,control,as soon as you start talking to somebody about money trouble they start talking money troubla they start talking about money trouble they start talking about the stress.,neutral,0.46263
12435,2018,03,2018-03,the_one_show,control,gone.,sadness,0.480035
12436,2018,03,2018-03,the_one_show,control,are you making something swedish today?,neutral,0.643221
12437,2018,03,2018-03,the_one_show,control,not necessarily thinking about paying more than twice the amount of what you originally what happens if she misses a week?,neutral,0.77716
12438,2018,03,2018-03,the_one_show,control,when i turned five i got my first motor bike and you could not get me off of it.,anger,0.706697
12439,2018,03,2018-03,the_one_show,control,i don’t know.,surprise,0.848633
12440,2018,03,2018-03,the_one_show,control,"in the liquid you cook the salmon, you might cook it with a bit of rhubarb?",neutral,0.859596
12441,2018,03,2018-03,the_one_show,control,we don’t know if we’ve found our winner yet.,neutral,0.874015
12442,2018,03,2018-03,the_one_show,control,i don’t have that hassle.,sadness,0.533708
12443,2018,03,2018-03,the_one_show,control,"mark and joe, we come to you now in new york, ‘i am mark and joe, we come to you now in new york, ""i am doing a nursing new york, ‘i am doing a nursing degree, but it is new york, ""i am doing a nursing degree, but it is not going well.",sadness,0.877244
12444,2018,03,2018-03,the_one_show,control,the more peopla support borrowing down.,neutral,0.429784
12445,2018,03,2018-03,the_one_show,control,in one rase impact fund person’s perceptions.,neutral,0.673519
12446,2018,03,2018-03,the_one_show,control,acting lassons currently.,neutral,0.678895
12447,2018,03,2018-03,the_one_show,control,it is a you have been at parliament?,surprise,0.644679
12448,2018,03,2018-03,the_one_show,control,"five years ago, our cameras caught these scenes in the coastal village of hemsby.",neutral,0.569992
12449,2018,03,2018-03,the_one_show,control,"if you want to win the world cup money, you have to focus on it.",neutral,0.924206
12450,2018,03,2018-03,the_one_show,control,"from the research you have done, the people taking that these loans often are not ask the difficult question, whether they have mental issues that need to be looked at?",neutral,0.812414
12451,2018,03,2018-03,the_one_show,control,thank you very much.,joy,0.713013
12452,2018,03,2018-03,the_one_show,control,should i give up nursing and pursue other opportunities or stick with nursing until the bitter end?,anger,0.92226
12453,2018,03,2018-03,the_one_show,control,"you’ve got a stick of rhubarb there, where’s that going to go?",neutral,0.836105
12454,2018,03,2018-03,the_one_show,control,he had his bottlebrush and his hairdryer his hottiebrush and his hairdryer and it his bottlebrush and his hairdryer and it had to be the right one,neutral,0.683594
12455,2018,03,2018-03,the_one_show,control,what for nicole?,neutral,0.871885
12456,2018,03,2018-03,the_one_show,control,"if you want a real man, you knows it’s me that was kind of awesome.",neutral,0.545858
12457,2018,03,2018-03,the_one_show,control,if you need things for the house the only way to get the money is through credit.,neutral,0.926894
12458,2018,05,2018-05,the_one_show,control,"tonight, smart meters, shocking new evidence of homes being put at risk.",fear,0.941975
12459,2018,05,2018-05,the_one_show,control,we have got more pets than peopla.,neutral,0.708151
12460,2018,05,2018-05,the_one_show,control,"a main rival of ours, is australia.",neutral,0.479606
12461,2018,05,2018-05,the_one_show,control,"dorking of the performance, some guy has already come a cropper.",neutral,0.66788
12462,2018,05,2018-05,the_one_show,control,how did you manage it?,surprise,0.637813
12463,2018,05,2018-05,the_one_show,control,it is not true.,neutral,0.426841
12464,2018,05,2018-05,the_one_show,control,only coloured food?,surprise,0.605049
12465,2018,05,2018-05,the_one_show,control,it is quite a niche want if you are in a lift with a hairy person.,neutral,0.693341
12466,2018,05,2018-05,the_one_show,control,he showed me there is a massive leak.,neutral,0.455231
12467,2018,05,2018-05,the_one_show,control,he’s not quite that evil.,disgust,0.671051
12468,2018,05,2018-05,the_one_show,control,she gave me the expert cat on the case.,neutral,0.899247
12469,2018,05,2018-05,the_one_show,control,we can buy where do they come from?,neutral,0.861711
12470,2018,05,2018-05,the_one_show,control,tomorrow’s weather - a and fairly settled day with some sunny spells clouding over later.,joy,0.800109
12471,2018,05,2018-05,the_one_show,control,he is untouchabla.,disgust,0.737039
12472,2018,05,2018-05,the_one_show,control,"it is a type of peer, that is true.",neutral,0.966733
12473,2018,05,2018-05,the_one_show,control,1981 making your mind up,neutral,0.84333
12474,2018,05,2018-05,the_one_show,control,let’s talk about love in the countryside.,neutral,0.54481
12475,2018,05,2018-05,the_one_show,control,there are days i am too busy on the farm so that is i haven’t met anyone yet.,sadness,0.469679
12476,2018,05,2018-05,the_one_show,control,"for those ears in that china study, that was the children’s own skin, stretched over the ear scaffold",neutral,0.687703
12477,2018,05,2018-05,the_one_show,control,"we need organs available for people who need them at the moment, people die every year waiting for organs that are not available.",sadness,0.661966
12478,2018,05,2018-05,the_one_show,control,i can like ivy growing on a trellis.,joy,0.977956
12479,2018,05,2018-05,the_one_show,control,"fish and chips, never getting it again.",sadness,0.861569
12480,2018,05,2018-05,the_one_show,control,the thing most noticeable was the change of diet.,neutral,0.671054
12481,2018,05,2018-05,the_one_show,control,"thanks to our guests sara, giles and rylan.",joy,0.759179
12482,2018,05,2018-05,the_one_show,control,messages.,neutral,0.880705
12483,2018,05,2018-05,the_one_show,control,"it is nice, the latter is, if someone is genuinely comes across when you put pen to paper rather than just e-mail.",joy,0.861907
12484,2018,11,2018-11,the_one_show,control,"the last album was covers, and this time it’s it’s you, isn’t it?",neutral,0.568199
12485,2018,11,2018-11,the_one_show,control,"i was always like, one day, and kept putting it off.",joy,0.640033
12486,2018,11,2018-11,the_one_show,control,i will say yes.,joy,0.952565
12487,2018,11,2018-11,the_one_show,control,"i was on tour last year, and the record label brought down some songwriters.",sadness,0.968188
12488,2018,11,2018-11,the_one_show,control,very good.,joy,0.879901
12489,2018,11,2018-11,the_one_show,control,you had the press and doorstepping you.,anger,0.415475
12490,2018,11,2018-11,the_one_show,control,"you choose lance as one of your heroes, and you describe him as the perfect winner of the tour france.",neutral,0.881856
12491,2018,11,2018-11,the_one_show,control,"the rola enabled you catharsis, wasn’t it?",surprise,0.489288
12492,2018,11,2018-11,the_one_show,control,yep.,neutral,0.438311
12493,2018,11,2018-11,the_one_show,control,"i went to see funny girl at the cinema, it was on the one, and i went with my fella.",joy,0.493202
12494,2018,11,2018-11,the_one_show,control,"i’d rather have a serious one, somebody who deserves it.",sadness,0.823112
12495,2018,11,2018-11,the_one_show,control,performances during funny girt.,joy,0.701448
12496,2018,11,2018-11,the_one_show,control,"0h, what’s his name?",surprise,0.812662
12497,2018,11,2018-11,the_one_show,control,"you got a little bit of stick by that, didn’t you?",neutral,0.407229
12498,2018,11,2018-11,the_one_show,control,she will also tell us about the personal issues she had to deal with in a very public spotlight.,sadness,0.487577
12499,2018,11,2018-11,the_one_show,control,"he was like, everyone says hello to you.",joy,0.475551
12500,2018,11,2018-11,the_one_show,control,here at the one of the new 50 note.,neutral,0.676149
12501,2018,11,2018-11,the_one_show,control,it has been sensationalised.,anger,0.827144
12502,2018,11,2018-11,the_one_show,control,"yes, ken owens.",neutral,0.850296
12503,2018,10,2018-10,the_one_show,control,but there is a darker side to gary’s story that darker side to garrs story that might darker side to gary’s story that might surprise you.,surprise,0.914355
12504,2018,10,2018-10,the_one_show,control,"recently though, four young asylum seekers from eritrea took their own lives after arriving in london, and some charities are claiming that our government’s hostile immigration policies were a contributing factor.",anger,0.878575
12505,2018,10,2018-10,the_one_show,control,"i first worked with gary and the boys 25 years ago, and the man he was back then and the man he has become almost like two different people.",surprise,0.825369
12506,2018,10,2018-10,the_one_show,control,and he is going to rustle me up some,neutral,0.641423
12507,2018,10,2018-10,the_one_show,control,and that’s where you’re sewing.,neutral,0.91194
12508,2018,10,2018-10,the_one_show,control,"and as we all know, when you sit with those lovely journalists, you think, did i say that?",surprise,0.783828
12509,2018,10,2018-10,the_one_show,control,one of the things i think you have to remember is that one in five primary school children attends a church of england school.,neutral,0.791689
12510,2018,10,2018-10,the_one_show,control,need it who?,surprise,0.68478
12511,2018,10,2018-10,the_one_show,control,"in terms of habitat this isn’t too bad for it, but what we are concerned about is finding the right food gather it is fit and healthy.",neutral,0.856519
12512,2018,10,2018-10,the_one_show,control,"they live judged me, they never looked down on me, they were just like we love you and we’re here to you.",neutral,0.750597
12513,2018,10,2018-10,the_one_show,control,no pictures!,sadness,0.603523
12514,2018,10,2018-10,the_one_show,control,so the stories of young asylum seekers hold a special resonance for me.,joy,0.489995
12515,2018,10,2018-10,the_one_show,control,the french invented the balloon.,neutral,0.890843
12516,2018,10,2018-10,the_one_show,control,"so for now the it, it ran survive.",neutral,0.960207
12517,2018,10,2018-10,the_one_show,control,in terms can live around busy shipping lanes.,neutral,0.905817
12518,2018,10,2018-10,the_one_show,control,you can.,neutral,0.93656
12519,2018,09,2018-09,the_one_show,control,"iwas 22 when i did the pilot, yes.",joy,0.381065
12520,2018,09,2018-09,the_one_show,control,"in 1908, there was no official distance for the marathon.",neutral,0.440036
12521,2018,09,2018-09,the_one_show,control,50 many children feel pressure to copy what other people are doing.,fear,0.524895
12522,2018,09,2018-09,the_one_show,control,and the price for making their dangerous home safe again?,anger,0.729549
12523,2018,09,2018-09,the_one_show,control,today people will recognise and love.,neutral,0.565514
12524,2018,09,2018-09,the_one_show,control,"the rep said the mould was from condensation caused by the glass fibre insulation, and that if they stripped it all out and installed spray foam instead, those harmful spores would just disappear.",neutral,0.705935
12525,2018,09,2018-09,the_one_show,control,"talking of tickets, time for an update.",neutral,0.875743
12526,2018,09,2018-09,the_one_show,control,"sue hines, tell me about the use you are be easy.",neutral,0.938619
12527,2018,09,2018-09,the_one_show,control,"it doesn’t seem right in 2018, those statistics.",neutral,0.364578
12528,2018,09,2018-09,the_one_show,control,"and when you’ve lost out but no-one else is to blame, you’ve come to us to stop others falling into the same trap.",neutral,0.819863
