sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
02896,2022,02,2022-02,BBC News TV,"health minister gillian keegan apologises for continuing with a meeting yesterday, despite having tested positive for covid.",neutral,0,0.6134724020957947
02897,2022,02,2022-02,BBC News TV,"the moment because she gets to go to go to school which was not the use during go to go to school which was not the rase during the go to go to school which was not the case during the lockdown spot on a weekend use during the lockdown spot on a weekend day case during the lockdown spot on a weekend day or a holiday day, then she will get up, wake up at about seven and from then on, she can’t entertain herself, so she needs constant, somebody with her constantly, which means that even if i have to leave the room because i have to go to the bathroom, or something, then your attention is always a sort of like on her, trying to make sure she is safe and everything else.",neutral,0,0.6311025023460388
02898,2022,02,2022-02,BBC News TV,"that government is talking about potential for diverging from the rules that existed when the was in the , but if that happens, the more the diverges from those rules, does it diverges from those mles, does it diverges from those mles, does it the diverges from those rules, does it run the risk of making life more the risk of making life more complicated run the risk of making life more complicated for organisations like yourselves?",negative,-1,0.5692956447601318
02899,2022,02,2022-02,BBC News TV,"there will be a case to be made for each of those decisions to diverge, for instance, in the transport sector, which is very important to our members, the terms of the trade and cooperation agreement with the are very dear, agreement with the are very clear, access to the road transport dear, access to the road transport market of clear, access to the road transport market of the for haulage companies is dependent on compliance with a number of standards, road safety standards, those sorts of requirements, and changing these mles requirements, and changing these rules and standards would have to mles and standards would have to trigger rules and standards would have to trigger discussions in the joint governance bodies of the , the agreement, and it has the potential to create additional administrative complexities but also changes to the regime that this government has negotiated as part of the meeting with the .",neutral,0,0.7834793925285339
02900,2022,02,2022-02,BBC News TV,"health minister gillian keegan apologises for continuing with a meeting yesterday, despite having tested positive for covid.",neutral,0,0.6134724020957947
02901,2022,02,2022-02,BBC News TV,this report says trade volumes have fallen partly because of the impact of covid.,negative,-1,0.6240212917327881
02902,2022,02,2022-02,BBC News TV,the is doing less trade with europe and that has lass trade with europe and that has not less trade with europe and that has not bounced back from the worst of the covid pandemic related problems in the way that trade between other countries has.,negative,-1,0.7240641117095947
02903,2022,02,2022-02,BBC News TV,"the health minister, gillian keegan, has apologised for continuing a meeting yesterday after testing positive for covid.",neutral,0,0.776924192905426
02904,2022,02,2022-02,BBC News TV,"in those cases you mentioned, the commissioner had to apologise on each and every one of those cases and she has apologised those rases and she has apologised and those cases and she has apologised and apologised again only last week when the revealed their findings of their investigation, the 14 findings of their investigation, the 1a officers they were investigating 14 officers they were investigating and looking 1a officers they were investigating and looking into between a period of a few years, since 2018, and discovered that there was sexism and misogyny and defended in a way that it was all just banter.",neutral,0,0.6802622079849243
02905,2022,02,2022-02,BBC News TV,"one of the fathers who met health minister gillian keegan yesterday has said she did not need to apologise to them for continuing a meeting, despite being told she’s just tested positive for covid.",neutral,0,0.7423309087753296
02906,2022,02,2022-02,BBC News TV,""" that reaction through from one of the fathers that gillian keegan was meeting yesterday when she discovered that she was positive for covid.",positive,1,0.5582283735275269
02907,2022,02,2022-02,BBC News TV,"health minister gillian keegan apologises for continuing with a meeting yesterday, despite having tested positive for covid.",neutral,0,0.6134724020957947
02908,2022,02,2022-02,BBC News TV,she had asked when news of the positive test fame asked when news of the positive test came through whether she could continue.,neutral,0,0.8577040433883667
02909,2022,02,2022-02,BBC News TV,"travel agents say lots of people want to go away at the moment, but they’re having to keep their customers informed of an ever-changing international patchwork of covid rules.",neutral,0,0.5147541761398315
02910,2022,02,2022-02,BBC News TV,fully vaccinated travellers no longer to have to take any covid tests to enter this country.,neutral,0,0.6194207072257996
02911,2022,02,2022-02,BBC News TV,"that is a problem because ever since covid started truckers have been covid started tmckers have been going back covid started truckers have been going back and forth across the border and across canada, the united states, hauling things to first responders, emergency is, masks, all this stuff.",negative,-1,0.6781087517738342
